name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Mens_Billfish_3Eye_Boat_Shoe_in_Dark_Tan_wyns9HRcEuH,0,11.218044996261597,0,0,0,0,0,0,0,0,0,0,0,0
STACKING_RING,27,55.878249406814575,4,9,14,24,20,23,24,26,4,9,13,24
033_spatula,207,265.6359593868256,14,46,71,111,75,87,101,138,14,46,69,106
Ocedar_Snap_On_Dust_Pan_And_Brush_1_ct,6,67.82853555679321,1,2,2,5,2,4,4,6,1,2,2,5
BUILD_A_ZOO,27,87.02281260490417,3,10,17,20,12,14,18,24,2,7,15,20
Travel_Mate_P_series_Notebook,23,75.30252289772034,0,2,4,7,3,3,8,14,0,1,2,6
Victor_Reversible_Bookend,0,9.336082696914673,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_TriColor,32,52.35320210456848,7,25,32,32,22,26,31,32,6,19,31,32
Ortho_Forward_Facing_3Q6J2oKJD92,0,9.828941345214844,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_OVM,1,7.245929002761841,0,1,1,1,1,1,1,1,0,1,1,1
Squirt_Strain_Fruit_Basket,11,35.10466980934143,3,9,11,11,10,10,10,11,3,8,10,11
011_banana,239,281.85016107559204,36,164,212,232,166,185,200,220,30,149,192,219
Perricone_MD_The_Power_Treatments,0,22.57632660865784,0,0,0,0,0,0,0,0,0,0,0,0
DANCING_ALLIGATOR_zoWBjc0jbTs,5,29.119903087615967,1,3,3,3,3,3,3,3,1,3,3,3
Womens_Bluefish_2Eye_Boat_Shoe_in_Tan,9,36.90507626533508,3,4,6,7,7,7,7,8,3,4,6,7
Office_Depot_Canon_PG_240XL_Ink_Cartridge_Black_5206B001,51,57.17153811454773,18,40,47,49,42,44,49,50,18,40,47,49
MINI_ROLLER,3,10.095547914505005,1,2,3,3,2,3,3,3,1,2,3,3
Markings_Desk_Caddy,3,14.655495643615724,0,0,0,0,1,1,1,2,0,0,0,0
FisherPrice_Make_A_Match_Game_Thomas_Friends,0,32.80532360076904,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_12_Pot_Nova,2,36.46592998504639,0,0,0,0,0,0,0,2,0,0,0,0
Ecoforms_Plant_Saucer_S14NATURAL,113,220.57300782203677,33,87,103,110,45,59,72,94,24,57,72,94
Great_Dinos_Triceratops_Toy,240,315.8537631034851,23,139,206,232,170,187,207,231,18,121,191,227
Seagate_1TB_Backup_Plus_portable_drive_Blue,123,235.41529202461243,16,50,74,98,35,40,54,79,13,26,49,74
NESCAFE_NESCAFE_TC_STKS_DECAF_6_CT,154,189.926922082901,27,83,113,138,65,76,91,135,23,55,82,125
